Date,Asset,Price
2025-02-01,Nasdaq_100_Price,19874.99607401424
2025-02-02,Nasdaq_100_Price,19949.772058081177
2025-02-03,Nasdaq_100_Price,20003.532705362406
2025-02-04,Nasdaq_100_Price,20135.031518497362
2025-02-05,Nasdaq_100_Price,20229.29116128427
2025-02-06,Nasdaq_100_Price,20327.379376232402
2025-02-07,Nasdaq_100_Price,20437.5823676724
2025-02-08,Nasdaq_100_Price,20652.235896966562
2025-02-09,Nasdaq_100_Price,20769.58660217396
2025-02-10,Nasdaq_100_Price,20861.969279235727
2025-02-11,Nasdaq_100_Price,21012.851374760674
2025-02-12,Nasdaq_100_Price,21247.32285891477
2025-02-13,Nasdaq_100_Price,21432.662539232984
2025-02-14,Nasdaq_100_Price,21571.02661643712
2025-02-15,Nasdaq_100_Price,21758.335828885833
2025-02-16,Nasdaq_100_Price,21870.620711349984
2025-02-17,Nasdaq_100_Price,22047.762067519263
2025-02-18,Nasdaq_100_Price,22115.133873212337
2025-02-19,Nasdaq_100_Price,22285.5186595174
2025-02-20,Nasdaq_100_Price,22460.1387960857
2025-02-21,Nasdaq_100_Price,22482.666496960155
2025-02-22,Nasdaq_100_Price,22727.32668002431
2025-02-23,Nasdaq_100_Price,22822.246054580777
2025-02-24,Nasdaq_100_Price,23024.332967104237
2025-02-25,Nasdaq_100_Price,23117.67657739548
2025-02-26,Nasdaq_100_Price,23216.549610611768
2025-02-27,Nasdaq_100_Price,23398.68975417781
2025-02-28,Nasdaq_100_Price,23606.533946627915
2025-03-01,Nasdaq_100_Price,23805.14385875498
2025-03-02,Nasdaq_100_Price,24038.644172148877
2025-03-03,Nasdaq_100_Price,24222.90903258144
2025-03-04,Nasdaq_100_Price,24386.062079664734
2025-01-01,Natural_Gas_Price,3.313000000000001
2025-01-02,Natural_Gas_Price,3.3650634555139054
2025-01-03,Natural_Gas_Price,3.3742261953853903
2025-01-04,Natural_Gas_Price,3.392840251176025
2025-01-05,Natural_Gas_Price,3.4054270771967623
2025-01-06,Natural_Gas_Price,3.4425367735661165
2025-01-07,Natural_Gas_Price,3.429800628503411
2025-01-08,Natural_Gas_Price,3.434943719649167
2025-01-09,Natural_Gas_Price,3.459658350033856
2025-01-10,Natural_Gas_Price,3.4582573330940707
2025-01-11,Natural_Gas_Price,3.486631454170313
2025-01-12,Natural_Gas_Price,3.485203958757477
2025-01-13,Natural_Gas_Price,3.4830007630488344
2025-01-14,Natural_Gas_Price,3.466887211562775
2025-01-15,Natural_Gas_Price,3.4966357273981328
2025-01-16,Natural_Gas_Price,3.524656747336132
2025-01-17,Natural_Gas_Price,3.501956463310471
2025-01-18,Natural_Gas_Price,3.468853152505524
2025-01-19,Natural_Gas_Price,3.4743456502896177
2025-01-20,Natural_Gas_Price,3.4749458634407446
2025-01-21,Natural_Gas_Price,3.461655052123591
2025-01-22,Natural_Gas_Price,3.496334351849172
2025-01-23,Natural_Gas_Price,3.5300129164648486
2025-01-24,Natural_Gas_Price,3.5474566544277604
2025-01-25,Natural_Gas_Price,3.595642074945116
2025-01-26,Natural_Gas_Price,3.5513739591412814
2025-01-27,Natural_Gas_Price,3.511289406224164
2025-01-28,Natural_Gas_Price,3.546316486322128
2025-01-29,Natural_Gas_Price,3.599205977013675
2025-01-30,Natural_Gas_Price,3.6616430711629024
2025-01-31,Natural_Gas_Price,3.655750420377279
2025-02-01,Natural_Gas_Price,3.633192382008821
2025-02-02,Natural_Gas_Price,3.700752635965313
2025-02-03,Natural_Gas_Price,3.6434618956613787
2025-02-04,Natural_Gas_Price,3.6224837907218723
2025-02-05,Natural_Gas_Price,3.597308195234532
2025-02-06,Natural_Gas_Price,3.6031239801118
2025-02-07,Natural_Gas_Price,3.7217686613769905
2025-02-08,Natural_Gas_Price,3.7228775759183885
2025-02-09,Natural_Gas_Price,3.7250041270366245
2025-02-10,Natural_Gas_Price,3.7213058108654673
2025-02-11,Natural_Gas_Price,3.763840391045598
2025-02-12,Natural_Gas_Price,3.6972797866048603
2025-02-13,Natural_Gas_Price,3.7411441591254517
2025-02-14,Natural_Gas_Price,3.757129403173418
2025-02-15,Natural_Gas_Price,3.7183149494354715
2025-02-16,Natural_Gas_Price,3.732437225156116
2025-02-17,Natural_Gas_Price,3.699931051524423
2025-02-18,Natural_Gas_Price,3.7268847657730633
2025-02-19,Natural_Gas_Price,3.8070066900498705
2025-02-20,Natural_Gas_Price,3.8078778610287602
2025-02-21,Natural_Gas_Price,3.874061052989202
2025-02-22,Natural_Gas_Price,3.763645651703881
2025-02-23,Natural_Gas_Price,3.768080413653717
2025-02-24,Natural_Gas_Price,3.7656007286044018
2025-02-25,Natural_Gas_Price,3.857733750419798
2025-02-26,Natural_Gas_Price,3.8959716056049025
2025-02-27,Natural_Gas_Price,3.8343463168846807
2025-02-28,Natural_Gas_Price,3.835704403549882
2025-03-01,Natural_Gas_Price,3.811541019097757
2025-03-02,Natural_Gas_Price,3.824341789112633
2025-03-03,Natural_Gas_Price,3.8070868899334283
2025-03-04,Natural_Gas_Price,3.7851831644833793
2025-01-01,Netflix_Price,492.1599999999999
2025-01-02,Netflix_Price,490.2665740021903
2025-01-03,Netflix_Price,493.5785847430172
2025-01-04,Netflix_Price,491.849971945387
2025-01-05,Netflix_Price,488.4808031241275
2025-01-06,Netflix_Price,486.52726078956874
2025-01-07,Netflix_Price,486.8517761634518
2025-01-08,Netflix_Price,484.97280572487784
2025-01-09,Netflix_Price,485.0386148654155
2025-01-10,Netflix_Price,486.45869916729697
2025-01-11,Netflix_Price,484.1378645255981
2025-01-12,Netflix_Price,484.8168014300703
2025-01-13,Netflix_Price,486.5672283843115
2025-01-14,Netflix_Price,485.2480325537944
2025-01-15,Netflix_Price,482.5894228436046
2025-01-16,Netflix_Price,482.02792463235517
2025-01-17,Netflix_Price,481.7059971708559
2025-01-18,Netflix_Price,479.2201716579408
2025-01-19,Netflix_Price,482.435962415304
2025-01-20,Netflix_Price,480.9933781977239
2025-01-21,Netflix_Price,479.1577239918737
2025-01-22,Netflix_Price,480.19405979054466
2025-01-23,Netflix_Price,482.2397457746486
2025-01-24,Netflix_Price,483.63428924279776
2025-01-25,Netflix_Price,483.2051104957071
2025-01-26,Netflix_Price,480.578235046514
2025-01-27,Netflix_Price,478.8661326480246
2025-01-28,Netflix_Price,481.6483285287142
2025-01-29,Netflix_Price,480.90707952716974
2025-01-30,Netflix_Price,482.6643957960098
2025-01-31,Netflix_Price,484.27278433862574
2025-02-01,Netflix_Price,484.37318687975517
2025-02-02,Netflix_Price,481.842431461381
2025-02-03,Netflix_Price,478.5137687243947
2025-02-04,Netflix_Price,478.06857237581113
2025-02-05,Netflix_Price,477.9248967318929
2025-02-06,Netflix_Price,477.0340423575971
2025-02-07,Netflix_Price,478.0060923702938
2025-02-08,Netflix_Price,481.4876460630397
2025-02-09,Netflix_Price,479.2044614836045
2025-02-10,Netflix_Price,478.4284608317887
2025-02-11,Netflix_Price,481.37236604423924
2025-02-12,Netflix_Price,484.8696440958176
2025-02-13,Netflix_Price,486.5178555315464
2025-02-14,Netflix_Price,491.23067530564884
2025-02-15,Netflix_Price,491.28798926786743
2025-02-16,Netflix_Price,493.7604948796803
2025-02-17,Netflix_Price,494.285665427596
2025-02-18,Netflix_Price,490.5432653439819
2025-02-19,Netflix_Price,490.55046539208183
2025-02-20,Netflix_Price,494.5281919160756
2025-02-21,Netflix_Price,487.7135036328544
2025-02-22,Netflix_Price,495.82936117423213
2025-02-23,Netflix_Price,493.4601497968537
2025-02-24,Netflix_Price,495.1872642800299
2025-02-25,Netflix_Price,490.9358555421433
2025-02-26,Netflix_Price,489.5910101235001
2025-02-27,Netflix_Price,488.59107528745653
2025-02-28,Netflix_Price,492.6553653752076
2025-03-01,Netflix_Price,501.52761364011525
2025-03-02,Netflix_Price,506.46042528932776
2025-03-03,Netflix_Price,507.0093672341473
2025-03-04,Netflix_Price,508.1942084208419
2025-01-01,Nvidia_Price,547.1000000000003
2025-01-02,Nvidia_Price,554.757463604589
2025-01-03,Nvidia_Price,578.7120420702097
2025-01-04,Nvidia_Price,593.5283703950553
2025-01-05,Nvidia_Price,600.8737705356376
2025-01-06,Nvidia_Price,611.1407330641167
2025-01-07,Nvidia_Price,627.1026826950738
2025-01-08,Nvidia_Price,637.9986206569466
2025-01-09,Nvidia_Price,655.3344535177175
2025-01-10,Nvidia_Price,679.467383078448
2025-01-11,Nvidia_Price,693.3494829427502
2025-01-12,Nvidia_Price,710.0298167855929
2025-01-13,Nvidia_Price,730.8320836579414
2025-01-14,Nvidia_Price,754.9233771322661
2025-01-15,Nvidia_Price,768.0461768579048
2025-01-16,Nvidia_Price,785.8542610973776
2025-01-17,Nvidia_Price,807.1988600258178
2025-01-18,Nvidia_Price,822.4079321527406
2025-01-19,Nvidia_Price,848.7159859409657
2025-01-20,Nvidia_Price,866.607017711912
2025-01-21,Nvidia_Price,882.4631784444462
2025-01-22,Nvidia_Price,904.7151412819939
2025-01-23,Nvidia_Price,939.9740537830124
2025-01-24,Nvidia_Price,963.1944457812607
2025-01-25,Nvidia_Price,970.1956454161754
2025-01-26,Nvidia_Price,986.7394446178159
2025-01-27,Nvidia_Price,1014.9038635810665
2025-01-28,Nvidia_Price,1051.951131734414
2025-01-29,Nvidia_Price,1073.0447644273127
2025-01-30,Nvidia_Price,1107.1797042030278
2025-01-31,Nvidia_Price,1141.227337680834
2025-02-01,Nvidia_Price,1188.9405770050091
2025-02-02,Nvidia_Price,1218.4374493577009
2025-02-03,Nvidia_Price,1238.9357298261323
2025-02-04,Nvidia_Price,1268.3364336055047
2025-02-05,Nvidia_Price,1310.29242693935
2025-02-06,Nvidia_Price,1339.7147885838804
2025-02-07,Nvidia_Price,1381.2630389134922
2025-02-08,Nvidia_Price,1430.3478432223778
2025-02-09,Nvidia_Price,1450.980776479493
2025-02-10,Nvidia_Price,1491.3812659480093
2025-02-11,Nvidia_Price,1525.678013868284
2025-02-12,Nvidia_Price,1606.6544690945484
2025-02-13,Nvidia_Price,1657.290138720659
2025-02-14,Nvidia_Price,1706.800647943083
2025-02-15,Nvidia_Price,1770.867123858005
2025-02-16,Nvidia_Price,1818.231934223954
2025-02-17,Nvidia_Price,1883.1214752273593
2025-02-18,Nvidia_Price,1942.4618502212393
2025-02-19,Nvidia_Price,1992.9939844583955
2025-02-20,Nvidia_Price,2038.7049527861516
2025-02-21,Nvidia_Price,2066.6750809932946
2025-02-22,Nvidia_Price,2136.315426436874
2025-02-23,Nvidia_Price,2162.2547566843027
2025-02-24,Nvidia_Price,2287.1665741996385
2025-02-25,Nvidia_Price,2296.860291411887
2025-02-26,Nvidia_Price,2370.6444603200916
2025-02-27,Nvidia_Price,2458.826715503431
2025-02-28,Nvidia_Price,2551.690120226434
2025-03-01,Nvidia_Price,2636.1941198900045
2025-03-02,Nvidia_Price,2749.848349544697
2025-03-03,Nvidia_Price,2772.172191801943
2025-03-04,Nvidia_Price,2896.892505012135
2025-01-01,S&P_500_Price,4783.830000000001
2025-01-02,S&P_500_Price,4794.980005880927
2025-01-03,S&P_500_Price,4840.167179080583
2025-01-04,S&P_500_Price,4854.225726814347
2025-01-05,S&P_500_Price,4862.103758924403
2025-01-06,S&P_500_Price,4878.201482145607
2025-01-07,S&P_500_Price,4902.837634677038
2025-01-08,S&P_500_Price,4915.137147604877
2025-01-09,S&P_500_Price,4939.853864085315
2025-01-10,S&P_500_Price,4964.373254113119
2025-01-11,S&P_500_Price,4986.856962625144
2025-01-12,S&P_500_Price,5018.08671500124
2025-01-13,S&P_500_Price,5057.8702553644
2025-01-14,S&P_500_Price,5086.652895070329
2025-01-15,S&P_500_Price,5095.368184138745
2025-01-16,S&P_500_Price,5119.676247493719
2025-01-17,S&P_500_Price,5144.151717306954
2025-01-18,S&P_500_Price,5156.953190381385
2025-01-19,S&P_500_Price,5186.661341177985
2025-01-20,S&P_500_Price,5206.341263204262
2025-01-21,S&P_500_Price,5226.79880173051
2025-01-22,S&P_500_Price,5254.943511767326
2025-01-23,S&P_500_Price,5299.596217098136
2025-01-24,S&P_500_Price,5322.8680470711615
2025-01-25,S&P_500_Price,5345.01019943269
2025-01-26,S&P_500_Price,5372.434339330149
2025-01-27,S&P_500_Price,5397.767439612891
2025-01-28,S&P_500_Price,5427.656571897939
2025-01-29,S&P_500_Price,5448.515897728702
2025-01-30,S&P_500_Price,5486.829862588283
2025-01-31,S&P_500_Price,5510.776466532198
2025-02-01,S&P_500_Price,5538.250644506553
2025-02-02,S&P_500_Price,5560.346296537774
2025-02-03,S&P_500_Price,5579.368793828165
2025-02-04,S&P_500_Price,5613.382776699874
2025-02-05,S&P_500_Price,5639.015100972364
2025-02-06,S&P_500_Price,5658.769053850146
2025-02-07,S&P_500_Price,5681.610343842359
2025-02-08,S&P_500_Price,5726.561403436406
2025-02-09,S&P_500_Price,5753.492588550947
2025-02-10,S&P_500_Price,5777.477882491147
2025-02-11,S&P_500_Price,5805.993798702648
2025-02-12,S&P_500_Price,5851.97040277586
2025-02-13,S&P_500_Price,5891.549294143764
2025-02-14,S&P_500_Price,5922.539558250617
2025-02-15,S&P_500_Price,5958.092020716595
2025-02-16,S&P_500_Price,5982.72710783745
2025-02-17,S&P_500_Price,6026.063539161509
2025-02-18,S&P_500_Price,6050.067075059989
2025-02-19,S&P_500_Price,6091.054956320996
2025-02-20,S&P_500_Price,6131.231463665143
2025-02-21,S&P_500_Price,6148.0383507210845
2025-02-22,S&P_500_Price,6191.223437464513
2025-02-23,S&P_500_Price,6212.580579907897
2025-02-24,S&P_500_Price,6250.667007580549
2025-02-25,S&P_500_Price,6279.456762143729
2025-02-26,S&P_500_Price,6303.498813932045
2025-02-27,S&P_500_Price,6347.339092899695
2025-02-28,S&P_500_Price,6391.824859574903
2025-03-01,S&P_500_Price,6426.937620616674
2025-03-02,S&P_500_Price,6475.790712823939
2025-03-03,S&P_500_Price,6516.9698957801775
2025-03-04,S&P_500_Price,6552.688790489499
2025-01-01,Silver_Price,23.218
2025-01-02,Silver_Price,23.247353458724383
2025-01-03,Silver_Price,23.23047344605964
2025-01-04,Silver_Price,23.16025963691945
2025-01-05,Silver_Price,23.084697526783216
2025-01-06,Silver_Price,22.999077659101946
2025-01-07,Silver_Price,22.947078395863755
2025-01-08,Silver_Price,22.92645866575251
2025-01-09,Silver_Price,22.876127598222958
2025-01-10,Silver_Price,22.85782115346389
2025-01-11,Silver_Price,22.832497448686752
2025-01-12,Silver_Price,22.841877309124666
2025-01-13,Silver_Price,22.828919311719467
2025-01-14,Silver_Price,22.818909942829524
2025-01-15,Silver_Price,22.753558839662706
2025-01-16,Silver_Price,22.78772167747122
2025-01-17,Silver_Price,22.738959103293386
2025-01-18,Silver_Price,22.733777610033773
2025-01-19,Silver_Price,22.721872799423018
2025-01-20,Silver_Price,22.690725105806983
2025-01-21,Silver_Price,22.642578267240467
2025-01-22,Silver_Price,22.59543505853536
2025-01-23,Silver_Price,22.622292594180944
2025-01-24,Silver_Price,22.62530685747143
2025-01-25,Silver_Price,22.61993960880671
2025-01-26,Silver_Price,22.646140519585224
2025-01-27,Silver_Price,22.646091882291017
2025-01-28,Silver_Price,22.613748485739603
2025-01-29,Silver_Price,22.59240802447258
2025-01-30,Silver_Price,22.629120492662484
2025-01-31,Silver_Price,22.6107177992708
2025-02-01,Silver_Price,22.56133728117053
2025-02-02,Silver_Price,22.52689267770189
2025-02-03,Silver_Price,22.469076871555384
2025-02-04,Silver_Price,22.480197891828382
2025-02-05,Silver_Price,22.427483157695175
2025-02-06,Silver_Price,22.3933641345122
2025-02-07,Silver_Price,22.372363023770685
2025-02-08,Silver_Price,22.387267226392428
2025-02-09,Silver_Price,22.357971689725062
2025-02-10,Silver_Price,22.281027473608603
2025-02-11,Silver_Price,22.2964038282372
2025-02-12,Silver_Price,22.310613798857794
2025-02-13,Silver_Price,22.31809370064771
2025-02-14,Silver_Price,22.26067966645504
2025-02-15,Silver_Price,22.262481743942377
2025-02-16,Silver_Price,22.24738330712674
2025-02-17,Silver_Price,22.241747977458363
2025-02-18,Silver_Price,22.225744313884025
2025-02-19,Silver_Price,22.188223100695108
2025-02-20,Silver_Price,22.14738769324968
2025-02-21,Silver_Price,22.076017867907986
2025-02-22,Silver_Price,22.11012439823349
2025-02-23,Silver_Price,22.06906578687598
2025-02-24,Silver_Price,22.049974112302603
2025-02-25,Silver_Price,22.03878064480453
2025-02-26,Silver_Price,22.054094812027014
2025-02-27,Silver_Price,22.02966106275138
2025-02-28,Silver_Price,22.039674359328913
2025-03-01,Silver_Price,22.061759295551994
2025-03-02,Silver_Price,22.0482252199441
2025-03-03,Silver_Price,22.04089312288849
2025-03-04,Silver_Price,22.07915254707185
2025-01-01,Tesla_Price,218.88999999999987
2025-01-02,Tesla_Price,217.95322463590662
2025-01-03,Tesla_Price,222.25931161864835
2025-01-04,Tesla_Price,221.60218789995437
2025-01-05,Tesla_Price,220.52799770720037
2025-01-06,Tesla_Price,223.51664443494107
2025-01-07,Tesla_Price,224.34707545733588
2025-01-08,Tesla_Price,223.18482356349483
2025-01-09,Tesla_Price,223.90022124061437
2025-01-10,Tesla_Price,224.0353604782897
2025-01-11,Tesla_Price,223.7790182906822
2025-01-12,Tesla_Price,224.21398725984326
2025-01-13,Tesla_Price,228.05359214068272
2025-01-14,Tesla_Price,227.50046727229895
2025-01-15,Tesla_Price,225.88476096173545
2025-01-16,Tesla_Price,224.3975698432052
2025-01-17,Tesla_Price,226.00856667399296
2025-01-18,Tesla_Price,224.003328564688
2025-01-19,Tesla_Price,224.27861803590898
2025-01-20,Tesla_Price,223.74509048820929
2025-01-21,Tesla_Price,227.93553865638805
2025-01-22,Tesla_Price,232.11163846231506
2025-01-23,Tesla_Price,235.2838078896674
2025-01-24,Tesla_Price,236.88102411890355
2025-01-25,Tesla_Price,236.01265633232563
2025-01-26,Tesla_Price,235.18533381201098
2025-01-27,Tesla_Price,235.1257419388832
2025-01-28,Tesla_Price,236.56150158164144
2025-01-29,Tesla_Price,236.55432189968258
2025-01-30,Tesla_Price,238.142066414689
2025-01-31,Tesla_Price,237.81627994371107
2025-02-01,Tesla_Price,239.1799733697956
2025-02-02,Tesla_Price,239.9758820427009
2025-02-03,Tesla_Price,239.50441194888882
2025-02-04,Tesla_Price,240.5053731378987
2025-02-05,Tesla_Price,242.44038241988835
2025-02-06,Tesla_Price,247.450683320423
2025-02-07,Tesla_Price,249.7430621536736
2025-02-08,Tesla_Price,250.2809888348456
2025-02-09,Tesla_Price,252.4694764367835
2025-02-10,Tesla_Price,259.0034917019069
2025-02-11,Tesla_Price,261.58123232283657
2025-02-12,Tesla_Price,261.9003297108921
2025-02-13,Tesla_Price,269.42688454736583
2025-02-14,Tesla_Price,268.1538284747315
2025-02-15,Tesla_Price,270.0945943781059
2025-02-16,Tesla_Price,269.97346215394674
2025-02-17,Tesla_Price,268.9540340767959
2025-02-18,Tesla_Price,273.0341999542124
2025-02-19,Tesla_Price,271.99937502598755
2025-02-20,Tesla_Price,277.3110982506176
2025-02-21,Tesla_Price,274.31557600806843
2025-02-22,Tesla_Price,274.52715605067965
2025-02-23,Tesla_Price,274.1659851334138
2025-02-24,Tesla_Price,280.8540578671704
2025-02-25,Tesla_Price,279.40392200610347
2025-02-26,Tesla_Price,279.9629275655202
2025-02-27,Tesla_Price,287.06063194765045
2025-02-28,Tesla_Price,289.78212533328673
2025-03-01,Tesla_Price,289.8121242804639
2025-03-02,Tesla_Price,291.11629296750795
2025-03-03,Tesla_Price,294.8827862874849
2025-03-04,Tesla_Price,293.7327645331083
